Id;Timestamp;MMSI;Class;Vessel_IMO
1414;2020-11-18 00:00:12;236514000;Class A;9460239
1415;2020-11-18 00:00:12;477261300;Class A;9434929
1416;2020-11-18 00:00:12;220010000;Class A;9632090
1417;2020-11-18 00:00:12;219024194;Class A;9364538
1418;2020-11-18 00:00:12;219018258;Class A;\N
1419;2020-11-18 00:00:12;219002827;Class A;\N
1420;2020-11-18 00:00:12;219012521;Class A;\N
1423;2020-11-18 00:00:12;219016615;Class A;\N
1424;2020-11-18 00:00:12;219110000;Class A;9775751
1425;2020-11-18 00:00:12;538003432;Class A;9288916
1426;2020-11-18 00:00:12;219024675;Class A;\N
1427;2020-11-18 00:00:12;219622000;Class A;9150030
1428;2020-11-18 00:00:12;219421000;Class A;\N
1429;2020-11-18 00:00:12;538007450;Class A;9575151
1430;2020-11-18 00:00:12;219001559;Class A;9206334
1431;2020-11-18 00:00:12;266473000;Class A;9297137
1432;2020-11-18 00:00:12;219002769;Class A;8902682
1433;2020-11-18 00:00:12;219837000;Class A;\N
1434;2020-11-18 00:00:12;219456000;Class A;9646481
1435;2020-11-18 00:00:12;374558000;Class A;9280196
1436;2020-11-18 00:00:12;219025535;Class A;\N
1437;2020-11-18 00:00:12;265716000;Class A;5050397
1438;2020-11-18 00:00:12;219005732;Class A;\N
1439;2020-11-18 00:00:12;220259000;Class A;9292852
1440;2020-11-18 00:00:12;230011000;Class A;9195810
1441;2020-11-18 00:00:12;219083000;Class A;9221267
1442;2020-11-18 00:00:13;265866000;Class A;9217242
1443;2020-11-18 00:00:13;209664000;Class A;9167344
1444;2020-11-18 00:00:13;235104985;Class A;\N
1445;2020-11-18 00:00:13;304858000;Class A;8214358
1446;2020-11-18 00:00:13;219024676;Class A;\N
1447;2020-11-18 00:00:13;219008000;Class A;\N
1448;2020-11-18 00:00:13;219022256;Class A;\N
1449;2020-11-18 00:00:13;235090202;Class A;9298935
1450;2020-11-18 00:00:13;235099967;Class A;\N
1451;2020-11-18 00:00:13;235059487;Class A;9357597
1452;2020-11-18 00:00:13;235106475;Class A;9705718
1453;2020-11-18 00:00:13;265463000;Class A;9133915
1454;2020-11-18 00:00:13;2655148;Base Station;\N
1455;2020-11-18 00:00:13;304217000;Class A;8814196
1456;2020-11-18 00:00:13;219330000;Class A;8516213
1457;2020-11-18 00:00:13;219000603;Class A;9189380
1458;2020-11-18 00:00:13;219006092;Class A;\N
1459;2020-11-18 00:00:13;220079000;Class A;\N
1460;2020-11-18 00:00:13;250002033;Class A;9527659
1461;2020-11-18 00:00:13;265514800;Class A;\N
1462;2020-11-18 00:00:13;212788000;Class A;9662083
1463;2020-11-18 00:00:13;219948000;Class A;9244049
1464;2020-11-18 00:00:13;538004542;Class A;9608673
1465;2020-11-18 00:00:13;209445000;Class A;8719102
1466;2020-11-18 00:00:13;219018494;Class A;\N
1467;2020-11-18 00:00:13;231843000;Class A;9263564
1468;2020-11-18 00:00:13;219006514;Class B;\N
1469;2020-11-18 00:00:13;219004266;Class A;\N
1470;2020-11-18 00:00:13;992191516;AtoN;\N
1471;2020-11-18 00:00:13;219022000;Class A;9212682
1472;2020-11-18 00:00:13;255805841;Class A;9328039
1473;2020-11-18 00:00:13;219168000;Class A;8516225
1474;2020-11-18 00:00:13;246854000;Class A;9625229
1475;2020-11-18 00:00:13;219005904;Class A;\N
1476;2020-11-18 00:00:13;244521000;Class A;9160449
1477;2020-11-18 00:00:13;219000818;Class A;8934910
1478;2020-11-18 00:00:13;219000176;Class A;\N
1479;2020-11-18 00:00:13;311027600;Class A;9466130
1480;2020-11-18 00:00:13;266440000;Class A;9227431
1481;2020-11-18 00:00:13;636017523;Class A;9426049
1482;2020-11-18 00:00:13;244224000;Class A;9505546
1483;2020-11-18 00:00:13;219000193;Class A;\N
1484;2020-11-18 00:00:13;220338000;Class A;\N
1485;2020-11-18 00:00:13;219013964;Class A;5289883
1486;2020-11-18 00:00:13;219006443;Class A;\N
1487;2020-11-18 00:00:13;219799000;Class A;\N
1488;2020-11-18 00:00:13;219002418;Class A;\N
1489;2020-11-18 00:00:13;304846000;Class A;9197521
1490;2020-11-18 00:00:13;565213000;Class A;9301926
1491;2020-11-18 00:00:13;219616000;Class A;7719832
1492;2020-11-18 00:00:13;219862000;Class A;\N
1493;2020-11-18 00:00:13;219002838;Class A;\N
1494;2020-11-18 00:00:13;219026443;Class A;\N
1495;2020-11-18 00:00:13;219023635;Class A;\N
1496;2020-11-18 00:00:13;305184000;Class A;8817370
1497;2020-11-18 00:00:13;219536000;Class A;\N
1498;2020-11-18 00:00:13;244265000;Class A;9491484
1499;2020-11-18 00:00:13;219026535;Class B;\N
1500;2020-11-18 00:00:13;219358000;Class A;\N
1501;2020-11-18 00:00:13;244239000;Class A;9421647
1502;2020-11-18 00:00:13;244130526;Class A;\N
1503;2020-11-18 00:00:13;265513470;Class A;\N
1504;2020-11-18 00:00:13;219001549;Class A;\N
1505;2020-11-18 00:00:13;265511380;Class A;\N
1506;2020-11-18 00:00:13;257079000;Class A;9608685
1507;2020-11-18 00:00:13;219015298;Class A;9372652
1508;2020-11-18 00:00:13;219027804;Class A;\N
1509;2020-11-18 00:00:13;219021235;Class A;\N
1510;2020-11-18 00:00:13;230948000;Class A;9250098
1511;2020-11-18 00:00:13;372078000;Class A;9836880
1512;2020-11-18 00:00:13;246476000;Class A;9226164
1513;2020-11-18 00:00:13;219016832;Class A;9649677
1514;2020-11-18 00:00:13;219022257;Class A;\N
1515;2020-11-18 00:00:13;219002415;Class A;\N
1516;2020-11-18 00:00:13;211227530;Class A;\N
1517;2020-11-18 00:00:13;219009101;Class A;9173771
1518;2020-11-18 00:00:13;220609000;Class A;9327475
1519;2020-11-18 00:00:13;245693000;Class A;\N
1520;2020-11-18 00:00:13;258763000;Class A;9082403
1521;2020-11-18 00:00:13;265714460;Class A;\N
1522;2020-11-18 00:00:13;257120500;Class A;9383833
1523;2020-11-18 00:00:13;219009591;Class A;\N
1524;2020-11-18 00:00:13;219009135;Class A;\N
1525;2020-11-18 00:00:13;212788000;Class A;9662083
1526;2020-11-18 00:00:13;265797590;Class A;\N
1527;2020-11-18 00:00:13;219018811;Class A;9008665
1528;2020-11-18 00:00:13;220490000;Class A;9417660
1529;2020-11-18 00:00:13;219013977;Class A;\N
1530;2020-11-18 00:00:13;354409000;Class A;\N
1531;2020-11-18 00:00:13;219011867;Class A;\N
1532;2020-11-18 00:00:13;265177000;Class A;7907245
1533;2020-11-18 00:00:13;374226000;Class A;\N
1534;2020-11-18 00:00:13;219000618;Class A;\N
1535;2020-11-18 00:00:13;219025976;Class A;\N
1536;2020-11-18 00:00:13;244110544;Class A;9037173
1537;2020-11-18 00:00:13;2190048;Base Station;\N
1538;2020-11-18 00:00:13;219005513;Class A;\N
1539;2020-11-18 00:00:13;311000263;Class A;9701657
1540;2020-11-18 00:00:13;246555000;Class A;9341768
1541;2020-11-18 00:00:13;219020187;Class A;\N
1542;2020-11-18 00:00:13;236213000;Class A;9268241
1543;2020-11-18 00:00:13;219016906;Class A;9628647
1544;2020-11-18 00:00:13;2190048;Base Station;\N
1545;2020-11-18 00:00:13;636018545;Class A;9834337
1546;2020-11-18 00:00:13;244264000;Class A;9142631
1547;2020-11-18 00:00:13;219000333;Class A;\N
1548;2020-11-18 00:00:14;235103408;Class A;9505015
1549;2020-11-18 00:00:14;375203000;Class A;8412417
1550;2020-11-18 00:00:14;256174000;Class A;9350850
1551;2020-11-18 00:00:14;244554000;Class A;9331359
1552;2020-11-18 00:00:14;219001061;Class A;9111199
1553;2020-11-18 00:00:14;219387000;Class A;9588122
1554;2020-11-18 00:00:14;219017582;Class A;\N
1555;2020-11-18 00:00:14;244813000;Class A;\N
1556;2020-11-18 00:00:14;636018490;Class A;9242625
1557;2020-11-18 00:00:14;376184000;Class A;9126352
1558;2020-11-18 00:00:14;220124000;Class A;7822421
1559;2020-11-18 00:00:14;266129000;Class A;9271896
1560;2020-11-18 00:00:14;605086070;Class A;9697325
1561;2020-11-18 00:00:14;253743000;Class A;\N
1562;2020-11-18 00:00:14;231261000;Class A;9157997
1563;2020-11-18 00:00:14;219946000;Class A;8732738
1564;2020-11-18 00:00:14;375103000;Class A;8410316
1565;2020-11-18 00:00:14;245391000;Class A;9467184
1566;2020-11-18 00:00:14;219007456;Class A;\N
1567;2020-11-18 00:00:14;244645000;Class A;9808871
1568;2020-11-18 00:00:14;246371000;Class A;9313802
1569;2020-11-18 00:00:14;992191514;AtoN;\N
1570;2020-11-18 00:00:14;219905000;Class A;\N
1571;2020-11-18 00:00:14;245057000;Class A;9306689
1572;2020-11-18 00:00:14;220356000;Class A;\N
1573;2020-11-18 00:00:14;311498000;Class A;9247455
1574;2020-11-18 00:00:14;219018486;Class A;\N
1575;2020-11-18 00:00:14;219004179;Class A;\N
1576;2020-11-18 00:00:14;219021176;Class A;\N
1577;2020-11-18 00:00:14;246824000;Class A;9419321
1578;2020-11-18 00:00:14;219001543;Class A;7711799
1579;2020-11-18 00:00:14;219006382;Class A;\N
1580;2020-11-18 00:00:14;220142000;Class A;\N
1581;2020-11-18 00:00:14;219381000;Class A;\N
1582;2020-11-18 00:00:14;250105600;Class A;9281982
1584;2020-11-18 00:00:14;219164000;Class A;7926409
1585;2020-11-18 00:00:14;211149000;Class A;8703232
1586;2020-11-18 00:00:14;314036000;Class A;9557381
1588;2020-11-18 00:00:14;265527470;Class A;\N
1589;2020-11-18 00:00:14;219019887;Class A;9692806
1590;2020-11-18 00:00:14;230651000;Class A;8716100
1591;2020-11-18 00:00:14;219000859;Class A;9139854
1592;2020-11-18 00:00:14;219001431;Class A;9237840
1593;2020-11-18 00:00:14;244830098;Class A;9638795
1594;2020-11-18 00:00:14;219004043;Class A;\N
1595;2020-11-18 00:00:14;219777000;Class A;7236311
1596;2020-11-18 00:00:14;220334000;Class A;\N
1597;2020-11-18 00:00:14;219018773;Class B;\N
1598;2020-11-18 00:00:14;265644320;Class A;\N
1599;2020-11-18 00:00:14;636018844;Class A;9618824
1600;2020-11-18 00:00:14;219016873;Class A;9657557
1601;2020-11-18 00:00:14;244291000;Class A;9440605
1602;2020-11-18 00:00:14;219001058;Class A;\N
1603;2020-11-18 00:00:14;219011018;Class A;\N
1604;2020-11-18 00:00:14;219000733;Class A;7925649
1605;2020-11-18 00:00:14;563093300;Class A;\N
1606;2020-11-18 00:00:14;219002493;Class A;6815976
1607;2020-11-18 00:00:14;253665000;Class A;9810939
1608;2020-11-18 00:00:14;219014162;Class A;\N
1609;2020-11-18 00:00:14;209543000;Class A;9372274
1610;2020-11-18 00:00:14;220304000;Class A;\N
1611;2020-11-18 00:00:14;220614000;Class A;9327487
1612;2020-11-18 00:00:14;265041000;Class A;9007128
1613;2020-11-18 00:00:14;219997000;Class A;9250969
1614;2020-11-18 00:00:14;219009591;Class A;\N
1615;2020-11-18 00:00:14;219003103;Class A;\N
1616;2020-11-18 00:00:14;219010873;Class A;\N
1617;2020-11-18 00:00:14;271043776;Class A;9581019
1618;2020-11-18 00:00:14;265509950;Class A;9185102
1619;2020-11-18 00:00:14;414706000;Class A;9576791
1620;2020-11-18 00:00:14;266053000;Class A;\N
1622;2020-11-18 00:00:14;219016759;Class A;\N
1623;2020-11-18 00:00:14;219010252;Class A;9096399
1624;2020-11-18 00:00:14;219001749;Class A;\N
1625;2020-11-18 00:00:14;548976000;Class A;9831490
1626;2020-11-18 00:00:14;219011953;Class A;\N
1627;2020-11-18 00:00:14;256600000;Class A;9358890
1628;2020-11-18 00:00:14;235002520;Class A;9243916
1629;2020-11-18 00:00:14;249934000;Class A;9171058
1630;2020-11-18 00:00:14;244130689;Class A;9443554
1631;2020-11-18 00:00:14;219000809;Class A;9129782
1632;2020-11-18 00:00:14;219009738;Class A;\N
1633;2020-11-18 00:00:14;265573150;Class A;8710754
1634;2020-11-18 00:00:14;211182380;Class A;\N
1635;2020-11-18 00:00:14;244130065;Class A;\N
1636;2020-11-18 00:00:14;259893000;Class A;9222390
1637;2020-11-18 00:00:14;219000543;Class A;9170559
1638;2020-11-18 00:00:14;992191513;AtoN;\N
1639;2020-11-18 00:00:14;219013226;Class A;\N
1640;2020-11-18 00:00:14;265663280;Class A;\N
1641;2020-11-18 00:00:14;266388000;Class A;\N
1642;2020-11-18 00:00:14;266057000;Class A;\N
1643;2020-11-18 00:00:14;219003452;Class A;\N
1644;2020-11-18 00:00:14;259768000;Class A;9378723
1645;2020-11-18 00:00:14;219000762;Class A;9107875
1646;2020-11-18 00:00:14;2190049;Base Station;\N
1647;2020-11-18 00:00:14;565359000;Class A;9433626
1648;2020-11-18 00:00:14;219024784;Class A;\N
1649;2020-11-18 00:00:14;271045707;Class A;\N
1650;2020-11-18 00:00:15;219009229;Class A;\N
1651;2020-11-18 00:00:15;2190051;Base Station;\N
1652;2020-11-18 00:00:15;245693000;Class A;\N
1653;2020-11-18 00:00:15;219016747;Class A;9634139
1654;2020-11-18 00:00:15;277408000;Class A;9350721
1655;2020-11-18 00:00:15;219001261;Class A;7236347
1656;2020-11-18 00:00:15;244902000;Class B;\N
1657;2020-11-18 00:00:15;273343810;Class A;9216482
1658;2020-11-18 00:00:15;219000431;Class A;9144421
1659;2020-11-18 00:00:15;2190049;Base Station;\N
1660;2020-11-18 00:00:15;215678000;Class A;9595034
1661;2020-11-18 00:00:15;211609560;Class A;\N
1662;2020-11-18 00:00:15;273396370;Class A;9105152
1663;2020-11-18 00:00:15;220307000;Class A;8743581
1664;2020-11-18 00:00:15;231026000;Class A;9088299
1665;2020-11-18 00:00:15;219009041;Class A;\N
1666;2020-11-18 00:00:15;219005954;Class A;\N
1667;2020-11-18 00:00:15;265705100;Class A;\N
1668;2020-11-18 00:00:15;244642000;Class A;9385908
1669;2020-11-18 00:00:15;219006157;Class A;\N
1670;2020-11-18 00:00:15;273359440;Class A;9548536
1671;2020-11-18 00:00:15;265781000;Class A;\N
1672;2020-11-18 00:00:15;219001125;Class A;\N
1673;2020-11-18 00:00:15;266091000;Class A;8960684
1674;2020-11-18 00:00:15;231048000;Class A;7338767
1675;2020-11-18 00:00:15;636092241;Class A;9301108
1676;2020-11-18 00:00:15;219001604;Class A;\N
1677;2020-11-18 00:00:15;257349500;Class A;8612770
1678;2020-11-18 00:00:15;219021428;Class A;\N
1679;2020-11-18 00:00:15;266062000;Class A;\N
1680;2020-11-18 00:00:15;219009171;Class A;\N
1681;2020-11-18 00:00:15;219021266;Class A;\N
1682;2020-11-18 00:00:15;219024177;Class A;\N
1683;2020-11-18 00:00:15;219023911;Class A;\N
1684;2020-11-18 00:00:15;219017105;Class A;\N
1685;2020-11-18 00:00:15;219007705;Class A;\N
1686;2020-11-18 00:00:15;219022323;Class B;\N
1687;2020-11-18 00:00:15;209869000;Class A;\N
1688;2020-11-18 00:00:15;219904000;Class A;\N
1689;2020-11-18 00:00:15;219027828;Class B;\N
1690;2020-11-18 00:00:15;219007937;Class A;\N
1691;2020-11-18 00:00:15;255806262;Class A;\N
1692;2020-11-18 00:00:15;244678000;Class A;9393345
1693;2020-11-18 00:00:15;219441000;Class A;8416073
1694;2020-11-18 00:00:15;265177000;Class A;7907245
1695;2020-11-18 00:00:15;2614700;Base Station;\N
1697;2020-11-18 00:00:15;219006301;Class A;\N
1698;2020-11-18 00:00:15;205795000;Class A;\N
1699;2020-11-18 00:00:15;219027752;Class A;\N
1700;2020-11-18 00:00:15;2190051;Base Station;\N
1701;2020-11-18 00:00:15;220088000;Class A;8615588
1702;2020-11-18 00:00:15;219005929;Class A;\N
1703;2020-11-18 00:00:15;219001522;Class A;\N
1704;2020-11-18 00:00:15;219011179;Class B;\N
1705;2020-11-18 00:00:15;266424000;Class A;\N
1706;2020-11-18 00:00:15;249127000;Class A;7020231
1707;2020-11-18 00:00:15;219016683;Class A;9635327
1708;2020-11-18 00:00:15;219435000;Class A;9274848
1709;2020-11-18 00:00:15;219024783;Class A;\N
1710;2020-11-18 00:00:15;219023738;Class A;\N
1711;2020-11-18 00:00:15;219001211;Class A;8955122
1712;2020-11-18 00:00:15;212801000;Class A;9434149
1713;2020-11-18 00:00:15;210169000;Class A;9584865
1714;2020-11-18 00:00:15;219000872;Class A;8878403
1715;2020-11-18 00:00:15;265553750;Class A;\N
1716;2020-11-18 00:00:15;218057000;Class A;9380477
1717;2020-11-18 00:00:15;265797590;Class A;\N
1718;2020-11-18 00:00:15;231843000;Class A;9263564
1719;2020-11-18 00:00:15;265754450;Class A;\N
1720;2020-11-18 00:00:15;992191520;AtoN;\N
1721;2020-11-18 00:00:15;220051000;Class A;\N
1722;2020-11-18 00:00:15;211284350;Class A;9173317
1723;2020-11-18 00:00:15;2190075;Base Station;\N
1724;2020-11-18 00:00:15;219026706;Class A;\N
1725;2020-11-18 00:00:15;258812000;Class A;9318955
1726;2020-11-18 00:00:15;219027804;Class A;\N
1727;2020-11-18 00:00:15;219018044;Class A;9664512
1728;2020-11-18 00:00:15;257094490;Class A;\N
1729;2020-11-18 00:00:15;2190075;Base Station;\N
1730;2020-11-18 00:00:15;265551874;Class A;\N
1731;2020-11-18 00:00:15;219004275;Class A;\N
1732;2020-11-18 00:00:15;219026443;Class A;\N
1733;2020-11-18 00:00:15;211493380;Class A;9548407
1734;2020-11-18 00:00:15;219745000;Class A;9161950
1735;2020-11-18 00:00:15;219002358;Class A;\N
1736;2020-11-18 00:00:15;219002136;Class A;\N
1737;2020-11-18 00:00:15;265028000;Class A;\N
1738;2020-11-18 00:00:15;219023236;Class A;\N
1739;2020-11-18 00:00:15;220273000;Class A;9111204
1740;2020-11-18 00:00:15;220223000;Class A;9259501
1741;2020-11-18 00:00:15;219138000;Class A;8416449
1742;2020-11-18 00:00:15;219000605;Class A;8946779
1743;2020-11-18 00:00:15;212008000;Class A;9398773
1745;2020-11-18 00:00:15;211493380;Class A;9548407
1746;2020-11-18 00:00:15;230630000;Class A;8609618
1747;2020-11-18 00:00:15;265754460;Class A;\N
1748;2020-11-18 00:00:15;219026119;Class A;\N
1749;2020-11-18 00:00:15;219007606;Class A;\N
1750;2020-11-18 00:00:15;235006480;Class A;9274965
1751;2020-11-18 00:00:15;266331000;Class A;9145176
1752;2020-11-18 00:00:15;219017917;Class A;9664524
1753;2020-11-18 00:00:15;241373000;Class A;9712967
1754;2020-11-18 00:00:15;219751000;Class A;5362764
1755;2020-11-18 00:00:15;219022265;Class A;\N
1756;2020-11-18 00:00:15;220071000;Class A;9011624
1757;2020-11-18 00:00:15;257983000;Class A;9176929
1758;2020-11-18 00:00:15;273217810;Class A;\N
1759;2020-11-18 00:00:15;249810000;Class A;9346407
1760;2020-11-18 00:00:15;219000615;Class A;9042087
1761;2020-11-18 00:00:16;266456000;Class A;9319454
1762;2020-11-18 00:00:16;219002005;Class A;\N
1763;2020-11-18 00:00:16;231842000;Class A;8129395
1764;2020-11-18 00:00:16;266445000;Class A;9763655
1765;2020-11-18 00:00:16;230011000;Class A;9195810
1766;2020-11-18 00:00:16;304858000;Class A;8214358
1767;2020-11-18 00:00:16;538005404;Class A;9691735
1768;2020-11-18 00:00:16;255806328;Class A;\N
1769;2020-11-18 00:00:16;314020000;Class A;9198446
1770;2020-11-18 00:00:16;265411000;Class A;9087350
1771;2020-11-18 00:00:16;2190072;Base Station;\N
1772;2020-11-18 00:00:16;257566000;Class A;\N
1773;2020-11-18 00:00:16;230034540;Class A;8996956
1774;2020-11-18 00:00:16;219014875;Class A;9548354
1775;2020-11-18 00:00:16;211750690;Class A;9280110
1776;2020-11-18 00:00:16;219000742;Class A;9169794
1777;2020-11-18 00:00:16;232025210;Class A;\N
1778;2020-11-18 00:00:16;2190072;Base Station;\N
1780;2020-11-18 00:00:16;265002000;Class A;\N
1781;2020-11-18 00:00:16;372837000;Class A;8017580
1783;2020-11-18 00:00:16;257566000;Class A;\N
1784;2020-11-18 00:00:16;209968000;Class A;\N
1785;2020-11-18 00:00:16;230632000;Class A;9468932
1786;2020-11-18 00:00:16;258129000;Class A;7406825
1787;2020-11-18 00:00:16;220544000;Class A;8739243
1788;2020-11-18 00:00:16;265280000;Class A;7642170
1789;2020-11-18 00:00:16;311000671;Class A;9237242
1790;2020-11-18 00:00:16;219017733;Class A;9707429
1791;2020-11-18 00:00:16;219024194;Class A;9364538
1792;2020-11-18 00:00:16;219026097;Class A;\N
1793;2020-11-18 00:00:16;244580000;Class A;9201944
1794;2020-11-18 00:00:16;211445190;Class A;\N
1795;2020-11-18 00:00:16;219001362;Class A;9019016
1796;2020-11-18 00:00:16;265607640;Class A;\N
1797;2020-11-18 00:00:16;219023648;Class A;\N
1798;2020-11-18 00:00:16;220137000;Class A;8428210
1799;2020-11-18 00:00:16;209014000;Class A;9116802
1800;2020-11-18 00:00:16;375103000;Class A;8410316
1801;2020-11-18 00:00:16;636017033;Class A;\N
1802;2020-11-18 00:00:16;265724260;Class A;9236315
1803;2020-11-18 00:00:16;219001553;Class A;\N
1804;2020-11-18 00:00:16;265606730;Class B;\N
1805;2020-11-18 00:00:16;277560000;Class A;9188245
1806;2020-11-18 00:00:16;219023117;Class A;8516990
1807;2020-11-18 00:00:16;219018493;Class A;\N
1809;2020-11-18 00:00:16;265011000;Class A;8616087
1810;2020-11-18 00:00:16;220295000;Class A;\N
1811;2020-11-18 00:00:16;219001013;Class A;\N
1812;2020-11-18 00:00:16;992191517;AtoN;\N
1813;2020-11-18 00:00:16;370046000;Class A;8741480
1814;2020-11-18 00:00:16;219011032;Class A;\N
1815;2020-11-18 00:00:16;211309720;Class A;7812737
1816;2020-11-18 00:00:16;219002586;Class A;\N
1817;2020-11-18 00:00:16;257024000;Class A;9579482
1818;2020-11-18 00:00:16;219000836;Class A;9199086
1819;2020-11-18 00:00:16;538003972;Class A;9441336
1820;2020-11-18 00:00:16;266164000;Class A;\N
1821;2020-11-18 00:00:16;219014579;Class A;9564449
1822;2020-11-18 00:00:16;266343000;Class A;9235517
1823;2020-11-18 00:00:16;273450080;Class A;\N
1824;2020-11-18 00:00:16;209543000;Class A;9372274
1825;2020-11-18 00:00:16;219026000;Class A;9812107
1826;2020-11-18 00:00:16;219006971;Class A;\N
1828;2020-11-18 00:00:16;311000263;Class A;9701657
1829;2020-11-18 00:00:16;265610950;Class A;\N
1830;2020-11-18 00:00:16;231701000;Class A;9274666
1831;2020-11-18 00:00:16;219005496;Class A;\N
1832;2020-11-18 00:00:16;219025390;Class A;9246724
1833;2020-11-18 00:00:16;219024597;Class A;9367487
1834;2020-11-18 00:00:16;219016555;Class A;9594690
1835;2020-11-18 00:00:16;304217000;Class A;8814196
1836;2020-11-18 00:00:16;220507000;Class A;9190585
1837;2020-11-18 00:00:16;273215360;Class A;\N
1838;2020-11-18 00:00:16;265523410;Class A;\N
1839;2020-11-18 00:00:16;219026558;Class A;\N
1840;2020-11-18 00:00:16;244723000;Class A;1167312
1841;2020-11-18 00:00:16;219347000;Class A;9586605
1842;2020-11-18 00:00:16;219016781;Class A;\N
1843;2020-11-18 00:00:16;211222350;Class A;\N
1844;2020-11-18 00:00:16;230957000;Class A;9267560
1845;2020-11-18 00:00:16;219018172;Class A;9561356
1846;2020-11-18 00:00:16;369326000;Class A;9177428
1847;2020-11-18 00:00:16;232012746;Class A;9803352
1848;2020-11-18 00:00:16;212958000;Class A;8420086
1849;2020-11-18 00:00:16;219801000;Class A;8996425
1850;2020-11-18 00:00:16;219837000;Class A;\N
1851;2020-11-18 00:00:16;246476000;Class A;9226164
1852;2020-11-18 00:00:16;219005574;Class B;\N
1853;2020-11-18 00:00:16;219750000;Class A;9507386
1854;2020-11-18 00:00:16;636018491;Class A;9242637
1855;2020-11-18 00:00:16;219003966;Class A;\N
1856;2020-11-18 00:00:16;220242000;Class A;\N
1857;2020-11-18 00:00:16;219797000;Class A;8813001
1858;2020-11-18 00:00:16;266343000;Class A;9235517
1859;2020-11-18 00:00:16;265739650;Class A;\N
1860;2020-11-18 00:00:16;266239000;Class A;9017769
1861;2020-11-18 00:00:16;265703000;Class A;\N
1862;2020-11-18 00:00:16;636092741;Class A;9306823
1863;2020-11-18 00:00:16;265663280;Class A;\N
1864;2020-11-18 00:00:17;218779000;Class A;9628489
1865;2020-11-18 00:00:17;231840000;Class A;8902589
1866;2020-11-18 00:00:17;257820000;Class A;9236200
1867;2020-11-18 00:00:17;209339000;Class A;9813993
1868;2020-11-18 00:00:17;229964000;Class A;7106877
1869;2020-11-18 00:00:17;219005583;Class A;\N
1870;2020-11-18 00:00:17;258761000;Class A;9247118
1871;2020-11-18 00:00:17;258168000;Class A;9017202
1872;2020-11-18 00:00:17;219025390;Class A;9246724
1873;2020-11-18 00:00:17;219000896;Class A;\N
1874;2020-11-18 00:00:17;219004896;Class A;\N
1875;2020-11-18 00:00:17;219002743;Class A;\N
1876;2020-11-18 00:00:17;219006248;Class A;\N
1877;2020-11-18 00:00:17;220349000;Class A;\N
1878;2020-11-18 00:00:17;211325200;Class A;\N
1879;2020-11-18 00:00:17;257622000;Class A;\N
1880;2020-11-18 00:00:17;244750825;Class A;9652090
1881;2020-11-18 00:00:17;219026443;Class A;\N
1882;2020-11-18 00:00:17;219798000;Class A;8813013
1883;2020-11-18 00:00:17;219170000;Class A;9778545
1884;2020-11-18 00:00:17;636092741;Class A;9306823
1885;2020-11-18 00:00:17;265568080;Class A;\N
1886;2020-11-18 00:00:17;351342000;Class A;8844141
1887;2020-11-18 00:00:17;219000643;Class A;9191383
1888;2020-11-18 00:00:17;219009273;Class A;\N
1889;2020-11-18 00:00:17;311000262;Class A;9701645
1890;2020-11-18 00:00:17;305210000;Class A;9057226
1891;2020-11-18 00:00:17;304217000;Class A;8814196
1892;2020-11-18 00:00:17;265779630;Class A;\N
1893;2020-11-18 00:00:17;266163000;Class A;\N
1894;2020-11-18 00:00:17;219001189;Class A;\N
1896;2020-11-18 00:00:17;373090000;Class A;9543536
1897;2020-11-18 00:00:17;219793000;Class A;9201918
1898;2020-11-18 00:00:17;265518160;Class A;\N
1899;2020-11-18 00:00:17;245693000;Class A;\N
1900;2020-11-18 00:00:17;220279000;Class A;\N
1901;2020-11-18 00:00:17;219022047;Class A;8661020
1902;2020-11-18 00:00:17;236307000;Class A;9319430
1903;2020-11-18 00:00:17;273319940;Class A;9338230
1904;2020-11-18 00:00:17;259488000;Class A;9165487
1905;2020-11-18 00:00:17;246743000;Class A;9591569
1906;2020-11-18 00:00:17;219125000;Class A;7368970
1907;2020-11-18 00:00:17;265621060;Class A;\N
1908;2020-11-18 00:00:17;219000897;Class A;\N
1909;2020-11-18 00:00:17;220000054;Class A;9363352
1910;2020-11-18 00:00:17;219025739;Class A;\N
1911;2020-11-18 00:00:17;218176000;Class A;8905115
1912;2020-11-18 00:00:17;257018000;Class A;9598622
1913;2020-11-18 00:00:17;265829480;Class A;\N
1914;2020-11-18 00:00:17;992191503;AtoN;\N
1915;2020-11-18 00:00:17;219622000;Class A;9150030
1916;2020-11-18 00:00:17;273338540;Class A;9549633
1917;2020-11-18 00:00:17;219002358;Class A;\N
1918;2020-11-18 00:00:17;265628170;Class B;8962840
1919;2020-11-18 00:00:17;255805899;Class A;9354351
1920;2020-11-18 00:00:17;219741000;Class A;7904504
1921;2020-11-18 00:00:17;219705000;Class A;9824564
1922;2020-11-18 00:00:17;250002012;Class A;9440253
1924;2020-11-18 00:00:17;265572320;Class B;\N
1925;2020-11-18 00:00:17;219005511;Class A;\N
1926;2020-11-18 00:00:17;219633000;Class A;8300078
1927;2020-11-18 00:00:17;211265610;Class A;\N
1928;2020-11-18 00:00:17;219001587;Class A;\N
1929;2020-11-18 00:00:17;219005454;Class A;\N
1930;2020-11-18 00:00:17;250002033;Class A;9527659
1931;2020-11-18 00:00:17;220256000;Class A;\N
1932;2020-11-18 00:00:17;219018811;Class A;9008665
